Id;MSSubClass;MSZoning;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;ExterQual;ExterCond;Foundation;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinSF1;BsmtFinType2;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;Heating;HeatingQC;Ce1tralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;KitchenQual;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;GarageType;GarageYrBlt;Garage2ish;GarageCars;GarageArea;GarageQual;GarageCond;2avedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;PoolQC;Fence;MiscFeature;MiscVal;MoSold;YrSold;SaleType;SaleCondition;SalePrice
1444;30;0;NA;8854;0;NA;0;0;0;0;0;8;0;0;0;3;6;6;1916;1950;0;0;2;5;1;0;1;0;2;1;0;0;2;0;0;0;952;952;2;3;1;1;952;0;0;952;0;0;1;0;2;1;3;4;0;1;2;1;1916;1;1;192;1;4;2;0;98;0;0;40;0;NA;NA;NA;0;5;2009;0;0;121000
1445;20;0;63;8500;0;NA;0;0;0;1;0;0;0;0;0;1;7;5;2004;2004;0;0;0;0;0;106;0;0;0;0;0;3;2;0;0;0;1422;1422;0;0;0;0;1422;0;0;1422;0;0;2;0;3;1;0;7;0;0;NA;0;2004;0;2;626;0;0;0;192;60;0;0;0;0;NA;NA;NA;0;11;2007;0;0;179600
1446;85;0;70;8400;0;NA;0;0;0;0;0;9;0;0;0;4;6;5;1966;1966;0;0;0;0;1;0;1;0;1;1;0;1;6;187;4;627;0;814;0;1;0;0;913;0;0;913;1;0;1;0;3;1;1;6;0;0;NA;1;1990;1;1;240;0;0;0;0;0;252;0;0;0;NA;NA;NA;0;5;2007;0;0;129000
1447;20;0;NA;26142;0;NA;1;0;0;3;0;4;0;0;0;1;5;7;1962;1962;0;0;3;3;0;189;1;0;1;1;0;0;3;593;0;0;595;1188;0;2;0;0;1188;0;0;1188;0;0;1;0;3;1;1;6;0;0;NA;0;1962;1;1;312;0;0;2;261;39;0;0;0;0;NA;NA;NA;0;4;2010;0;0;157900
1448;60;0;80;10000;0;NA;0;0;0;0;0;0;0;0;0;0;8;5;1995;1996;0;0;0;0;0;438;0;0;0;0;0;0;0;1079;0;0;141;1220;0;0;0;0;1220;870;0;2090;1;0;2;1;3;1;0;8;0;1;1;0;1995;0;2;556;0;0;0;0;65;0;0;0;0;NA;NA;NA;0;12;2007;0;0;240000
1449;50;0;70;11767;0;NA;0;0;0;0;0;15;0;0;0;0;4;7;1910;2000;0;0;1;3;1;0;1;0;1;4;0;0;2;0;0;0;560;560;0;1;1;0;796;550;0;1346;0;0;1;1;2;1;1;6;3;0;NA;1;1950;1;1;384;1;0;0;168;24;0;0;0;0;NA;2;NA;0;5;2007;0;0;112000
1450;180;1;21;1533;0;NA;0;0;0;0;0;14;0;0;4;4;5;7;1970;1970;0;0;6;6;1;0;1;0;1;0;0;3;0;553;0;0;77;630;0;0;0;0;630;0;0;630;1;0;1;0;1;1;2;3;0;0;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0;0;NA;NA;NA;0;8;2006;0;1;92000
1451;90;0;60;9000;0;NA;0;0;0;1;0;11;0;0;2;0;5;5;1974;1974;0;0;0;0;1;0;1;0;1;0;0;0;2;0;0;0;896;896;0;2;0;0;896;896;0;1792;0;0;2;2;4;2;1;8;0;0;NA;NA;NA;NA;0;0;NA;NA;0;32;45;0;0;0;0;NA;NA;NA;0;9;2009;0;0;136000
1452;20;0;78;9262;0;NA;0;0;0;0;0;5;0;0;0;1;8;5;2008;2009;0;0;6;6;2;194;0;0;0;0;0;0;2;0;0;0;1573;1573;0;0;0;0;1578;0;0;1578;0;0;2;0;3;1;2;7;0;1;2;0;2008;2;3;840;0;0;0;0;36;0;0;0;0;NA;NA;NA;0;5;2009;1;2;287090
1453;180;1;35;3675;0;NA;0;0;0;0;0;15;0;0;3;5;5;5;2005;2005;0;0;0;0;0;80;1;0;0;0;0;1;0;547;0;0;0;547;0;1;0;0;1072;0;0;1072;1;0;1;0;2;1;1;5;0;0;NA;5;2005;2;2;525;0;0;0;0;28;0;0;0;0;NA;NA;NA;0;5;2006;0;0;145000
1454;20;0;90;17217;0;NA;0;0;0;0;0;4;0;0;0;1;5;5;2006;2006;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;1140;1140;0;0;0;0;1140;0;0;1140;0;0;1;0;3;1;1;6;0;0;NA;NA;NA;NA;0;0;NA;NA;0;36;56;0;0;0;0;NA;NA;NA;0;7;2006;0;1;84500
1455;20;3;62;7500;0;1;0;0;0;0;0;5;0;0;0;1;7;5;2004;2005;0;0;0;0;1;0;0;0;0;0;0;0;0;410;0;0;811;1221;0;0;0;0;1221;0;0;1221;1;0;2;0;2;1;0;6;0;0;NA;0;2004;0;2;400;0;0;0;0;113;0;0;0;0;NA;NA;NA;0;10;2009;0;0;185000
1456;60;0;62;7917;0;NA;0;0;0;0;0;17;0;0;0;0;6;5;1999;2000;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;953;953;0;0;0;0;953;694;0;1647;0;0;2;1;3;1;1;7;0;1;1;0;1999;0;2;460;0;0;0;0;40;0;0;0;0;NA;NA;NA;0;8;2007;0;0;175000
1457;20;0;85;13175;0;NA;0;0;0;0;0;6;0;0;0;1;6;6;1978;1988;0;0;7;4;2;119;1;0;1;0;0;0;1;790;4;163;589;1542;0;2;0;0;2073;0;0;2073;1;0;2;0;3;1;1;7;1;2;1;0;1978;1;2;500;0;0;0;349;0;0;0;0;0;NA;1;NA;0;2;2010;0;0;210000
1458;70;0;66;9042;0;NA;0;0;0;0;0;2;0;0;0;0;7;9;1941;2006;0;0;6;6;1;0;2;1;5;1;1;0;0;275;0;0;877;1152;0;0;0;0;1188;1152;0;2340;0;0;2;0;4;1;0;9;0;2;2;0;1941;0;1;252;0;0;0;0;60;0;0;0;0;NA;3;1;2500;5;2010;0;0;266500
1459;20;0;68;9717;0;NA;0;0;0;0;0;11;0;0;0;1;5;6;1950;1996;1;0;1;1;1;0;1;0;1;1;0;2;0;49;4;1029;0;1078;0;1;0;2;1078;0;0;1078;1;0;1;0;2;1;0;5;0;0;NA;0;1950;1;1;240;0;0;0;366;0;112;0;0;0;NA;NA;NA;0;4;2010;0;0;142125
1460;20;0;75;9937;0;NA;0;0;0;0;0;15;0;0;0;1;5;6;1965;1965;0;0;3;3;1;0;0;0;1;1;0;0;4;830;5;290;136;1256;0;1;0;0;1256;0;0;1256;1;0;1;1;3;1;1;6;0;0;NA;0;1965;2;1;276;0;0;0;736;68;0;0;0;0;NA;NA;NA;0;6;2008;0;0;147500
1461;20;4;80;11622;0;NA;0;0;0;0;0;11;1;0;0;1;5;6;1961;1961;0;0;0;0;1;0;1;0;1;1;0;0;3;468;5;144;270;882;0;2;0;0;896;0;0;896;0;0;1;0;2;1;1;5;0;0;NA;0;1961;1;1;730;0;0;0;140;0;0;0;120;0;NA;1;NA;0;6;2010;0;0;
1462;20;0;81;14267;0;NA;1;0;0;2;0;11;0;0;0;1;6;6;1958;1958;1;0;2;5;0;108;1;0;1;1;0;0;1;923;0;0;406;1329;0;2;0;0;1329;0;0;1329;0;0;1;1;3;1;0;6;0;0;NA;0;1958;1;1;312;0;0;0;393;36;0;0;0;0;NA;NA;2;12500;6;2010;0;0;
1463;60;0;74;13830;0;NA;1;0;0;0;0;17;0;0;0;0;5;5;1997;1998;0;0;0;0;1;0;1;0;0;0;0;0;0;791;0;0;137;928;0;1;0;0;928;701;0;1629;0;0;2;1;3;1;1;6;0;1;1;0;1997;2;2;482;0;0;0;212;34;0;0;0;0;NA;1;NA;0;3;2010;0;0;
1464;60;0;78;9978;0;NA;1;0;0;0;0;17;0;0;0;0;6;6;1998;1998;0;0;0;0;0;20;1;0;0;1;0;0;0;602;0;0;324;926;0;0;0;0;926;678;0;1604;0;0;2;1;3;1;0;7;0;1;2;0;1998;2;2;470;0;0;0;360;36;0;0;0;0;NA;NA;NA;0;6;2010;0;0;
1465;120;0;43;5005;0;NA;1;3;0;0;0;18;0;0;3;1;8;5;1992;1992;0;0;3;3;1;0;0;0;0;0;0;0;1;263;0;0;1017;1280;0;0;0;0;1280;0;0;1280;0;0;2;0;2;1;0;5;0;0;NA;0;1992;0;2;506;0;0;0;0;82;0;0;144;0;NA;NA;NA;0;1;2010;0;0;
1466;60;0;75;10000;0;NA;1;0;0;2;0;17;0;0;0;0;6;5;1993;1994;0;0;3;3;1;0;1;0;0;0;0;0;2;0;0;0;763;763;0;1;0;0;763;892;0;1655;0;0;2;1;3;1;1;7;0;1;1;0;1993;2;2;440;0;0;0;157;84;0;0;0;0;NA;NA;NA;0;4;2010;0;0;
1467;20;0;NA;7980;0;NA;1;0;0;0;0;17;0;0;0;1;6;7;1992;2007;0;0;3;3;1;0;1;1;0;0;0;0;1;935;0;0;233;1168;0;0;0;0;1187;0;0;1187;1;0;2;0;3;1;1;6;0;0;NA;0;1992;2;2;420;0;0;0;483;21;0;0;0;0;NA;3;1;500;3;2010;0;0;
1468;60;0;63;8402;0;NA;1;0;0;0;0;17;0;0;0;0;6;5;1998;1998;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;789;789;0;1;0;0;789;676;0;1465;0;0;2;1;3;1;1;7;0;1;2;0;1998;2;2;393;0;0;0;0;75;0;0;0;0;NA;NA;NA;0;5;2010;0;0;
1469;20;0;85;10176;0;NA;0;0;0;0;0;17;0;0;0;1;7;5;1990;1990;0;0;3;3;1;0;1;0;0;0;0;1;0;637;0;0;663;1300;0;1;0;0;1341;0;0;1341;1;0;1;1;2;1;0;5;0;1;5;0;1990;1;2;506;0;0;0;192;0;0;0;0;0;NA;NA;NA;0;2;2010;0;0;
1470;20;0;70;8400;0;NA;0;0;0;2;0;11;0;0;0;1;4;5;1970;1970;0;0;7;4;1;0;1;0;1;1;0;0;1;804;4;78;0;882;0;2;0;0;882;0;0;882;1;0;1;0;2;1;1;4;0;0;NA;0;1970;2;2;525;0;0;0;240;0;0;0;0;0;NA;1;NA;0;4;2010;0;0;
1471;120;4;26;5858;0;NA;1;0;0;1;0;11;0;0;3;1;7;5;1999;1999;0;0;1;1;1;0;0;0;0;0;0;0;0;1051;1;0;354;1405;0;0;0;0;1337;0;0;1337;1;0;2;0;2;1;0;5;0;1;3;0;1999;2;2;511;0;0;0;203;68;0;0;0;0;NA;NA;NA;0;6;2010;0;0;
1472;160;1;21;1680;0;NA;0;0;0;0;0;22;0;0;4;0;6;5;1971;1971;0;0;3;3;0;504;1;0;1;1;0;0;3;156;0;0;327;483;0;2;0;0;483;504;0;987;0;0;1;1;2;1;1;5;0;0;NA;1;1971;1;1;264;0;0;0;275;0;0;0;0;0;NA;NA;NA;0;2;2010;2;0;
1473;160;1;21;1680;0;NA;0;0;0;0;0;22;0;0;4;0;5;5;1971;1971;0;0;3;3;0;492;1;0;1;1;0;0;3;300;0;0;225;525;0;2;0;0;525;567;0;1092;0;0;1;1;3;1;1;6;0;0;NA;1;1997;1;1;320;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;3;2010;0;0;
1474;160;0;24;2280;0;NA;0;0;0;1;0;20;0;0;4;0;6;6;1975;1975;0;0;7;10;1;0;1;0;1;1;0;0;1;514;0;0;341;855;0;2;0;0;855;601;0;1456;0;0;2;1;3;1;0;6;0;1;1;0;1975;1;2;440;0;0;0;173;0;0;0;0;0;NA;NA;NA;0;6;2010;0;0;
1475;120;0;24;2280;0;NA;0;0;0;1;0;20;0;0;4;1;7;6;1975;1975;0;0;7;10;1;0;1;0;1;0;0;0;2;0;0;0;836;836;0;0;0;0;836;0;0;836;0;0;1;0;2;1;1;4;0;0;NA;0;1975;1;1;308;0;0;0;0;30;0;0;0;0;NA;NA;NA;0;6;2010;0;0;
1476;60;0;102;12858;0;NA;1;0;0;0;0;10;0;0;0;0;9;5;2009;2010;0;0;0;0;2;162;2;0;0;2;0;0;2;0;0;0;1590;1590;0;0;0;0;1627;707;0;2334;0;0;2;1;3;1;2;10;0;1;2;0;2009;2;3;751;0;0;0;144;133;0;0;0;0;NA;NA;NA;0;1;2010;1;2;
1477;20;0;94;12883;0;NA;1;0;0;2;0;10;0;0;0;1;8;5;2009;2010;0;0;0;0;2;256;0;0;0;0;0;0;2;0;0;0;1544;1544;0;0;0;0;1544;0;0;1544;0;0;2;0;3;1;0;7;0;0;NA;0;2009;0;3;868;0;0;0;0;35;0;0;0;0;NA;NA;NA;0;6;2010;1;2;
1478;20;0;90;11520;0;NA;0;0;0;0;0;10;2;0;0;1;9;5;2005;2005;1;0;0;0;0;615;0;0;0;2;0;0;0;110;0;0;1588;1698;0;0;0;0;1698;0;0;1698;0;0;2;0;3;1;2;7;0;1;2;0;2005;2;3;730;0;0;0;192;74;0;0;0;0;NA;NA;NA;0;6;2010;0;0;
1479;20;0;79;14122;0;NA;1;0;0;0;0;10;0;0;0;1;8;5;2005;2006;1;0;6;6;0;240;0;0;0;2;0;0;0;28;0;0;1794;1822;0;0;0;0;1822;0;0;1822;0;0;2;0;3;1;2;8;0;1;2;0;2005;0;3;678;0;0;0;0;119;0;0;0;0;NA;NA;NA;0;2;2010;0;0;
1480;20;0;110;14300;0;NA;0;3;0;0;1;10;0;0;0;1;9;5;2003;2004;1;0;0;0;0;1095;2;0;0;2;0;1;0;1373;0;0;1473;2846;0;0;0;0;2696;0;0;2696;1;0;2;1;3;1;2;10;0;2;2;0;2003;2;3;958;0;0;0;220;150;0;0;0;0;NA;NA;NA;0;6;2010;0;0;
1481;60;0;105;13650;0;NA;0;0;0;2;0;10;0;0;0;0;8;5;2002;2002;0;0;0;0;0;232;0;0;0;0;0;1;0;578;0;0;1093;1671;0;0;0;0;1687;563;0;2250;1;0;2;1;3;1;0;7;0;1;4;0;2002;2;3;756;0;0;0;238;130;0;0;0;0;NA;NA;NA;0;6;2010;0;0;
1482;120;0;41;7132;0;NA;1;0;0;0;0;10;0;0;3;1;8;5;2006;2006;0;0;0;0;2;178;0;0;0;0;0;2;0;24;0;0;1346;1370;0;0;0;0;1370;0;0;1370;0;0;2;0;2;1;0;6;0;1;2;0;2006;0;2;484;0;0;0;120;49;0;0;0;0;NA;NA;NA;0;4;2010;0;0;
1483;20;0;100;18494;0;NA;1;0;0;2;0;17;0;0;0;1;6;5;2005;2005;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1324;1324;0;0;0;0;1324;0;0;1324;0;0;2;0;3;1;0;6;0;0;NA;0;2005;2;2;430;0;0;0;36;23;0;0;0;0;NA;NA;NA;0;1;2010;0;0;
1484;120;0;43;3203;0;NA;0;0;0;0;0;21;0;0;3;1;7;5;2006;2006;0;0;0;0;0;14;0;0;0;0;0;3;0;16;0;0;1129;1145;0;0;0;0;1145;0;0;1145;0;0;2;0;2;1;0;6;0;0;NA;0;2006;2;2;437;0;0;0;100;116;0;0;0;0;NA;NA;NA;0;1;2010;0;0;
1485;80;0;67;13300;0;NA;1;0;0;0;0;17;0;0;0;5;7;5;2004;2004;0;0;0;0;1;0;0;0;0;0;0;0;0;326;0;0;58;384;0;0;0;0;744;630;0;1374;1;0;2;1;3;1;0;7;0;1;2;2;2004;2;2;400;0;0;0;100;0;0;0;0;0;NA;NA;NA;0;6;2010;0;0;
1486;60;0;63;8577;0;NA;1;0;0;0;0;17;0;0;0;0;7;5;2004;2004;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;847;847;0;0;0;0;847;886;0;1733;0;0;2;1;3;1;0;7;0;1;2;2;2004;2;2;433;0;0;0;144;48;0;0;0;0;NA;NA;NA;0;4;2010;0;0;
1487;60;0;60;17433;0;NA;2;0;0;3;0;3;0;0;0;0;8;5;1998;1998;1;0;0;0;0;114;0;0;0;2;0;0;2;0;0;0;1629;1629;0;0;0;0;1645;830;0;2475;0;0;2;1;4;1;0;7;0;1;1;0;1998;2;3;962;0;0;0;23;172;0;0;256;0;NA;NA;NA;0;1;2010;0;0;
1488;20;0;73;8987;0;NA;0;0;0;0;0;5;0;0;0;1;8;5;2005;2006;0;0;0;0;0;226;0;0;0;0;0;NA;2;0;0;0;1595;1595;0;0;0;0;1595;0;0;1595;0;0;2;0;2;1;0;6;0;1;2;0;2005;0;3;880;0;0;0;144;0;0;0;0;0;NA;NA;NA;0;5;2010;0;0;
1489;20;3;92;9215;0;NA;0;0;0;0;0;5;0;0;0;1;7;5;2009;2010;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1218;1218;0;0;0;0;1218;0;0;1218;0;0;2;0;2;1;0;4;0;0;NA;0;2009;0;2;676;0;0;0;0;136;0;0;0;0;NA;NA;NA;0;4;2010;1;2;
1490;20;3;84;10440;0;NA;0;0;0;2;0;5;0;0;0;1;6;5;2005;2005;0;0;0;0;1;0;0;0;0;2;0;0;0;1414;0;0;54;1468;0;0;0;0;1468;0;0;1468;1;0;2;0;2;1;0;6;0;1;2;0;2005;2;2;528;0;0;0;0;102;0;0;216;0;NA;NA;NA;0;5;2010;0;0;
1491;60;0;70;11920;0;NA;0;0;0;0;0;12;0;0;0;0;7;5;2004;2004;0;0;0;0;0;122;0;0;0;0;0;3;2;0;0;0;831;831;0;0;0;0;831;828;0;1659;0;0;2;1;3;1;0;8;0;0;NA;0;2004;0;2;484;0;0;0;144;68;0;0;0;0;NA;NA;NA;0;4;2010;0;0;
1492;30;4;70;9800;0;NA;0;0;0;2;0;12;1;0;0;1;5;5;1920;1950;0;0;2;5;1;0;1;2;2;1;0;0;2;0;0;0;816;816;0;2;1;2;1012;0;0;1012;0;0;1;0;2;1;1;5;0;0;NA;1;1920;1;1;429;0;0;0;121;0;80;0;0;0;NA;NA;NA;0;4;2010;0;0;
1493;20;0;39;15410;0;NA;1;0;0;3;0;9;8;0;0;1;6;6;1974;2002;1;0;7;4;3;250;1;1;1;1;0;1;4;126;6;859;223;1208;0;0;0;0;1494;0;0;1494;1;0;2;0;3;1;1;7;0;2;3;0;1974;2;2;461;0;0;0;296;0;186;0;0;0;NA;3;NA;0;4;2010;0;1;
1494;60;0;85;13143;0;NA;1;0;0;0;0;3;0;0;0;0;8;5;1993;1993;0;0;3;11;0;504;0;0;0;0;0;0;6;250;6;981;0;1231;0;0;0;0;1251;1098;0;2349;1;0;2;1;4;1;0;9;0;1;1;0;1993;0;3;762;0;0;0;32;130;0;0;0;0;NA;NA;NA;0;6;2010;0;0;
1495;60;0;88;11134;0;NA;0;0;0;0;0;3;0;0;0;0;8;5;1992;1993;0;0;3;3;0;180;0;0;0;0;0;0;0;1129;0;0;261;1390;0;0;0;0;1402;823;0;2225;1;0;2;1;4;1;0;7;0;1;1;0;1992;0;3;713;0;0;0;198;30;0;0;0;0;NA;NA;NA;0;6;2010;0;0;
1496;120;3;25;4835;0;NA;1;0;0;3;0;5;0;0;3;1;7;5;2004;2005;0;0;1;1;1;0;0;0;0;2;0;3;0;1298;0;0;190;1488;0;0;0;0;1488;0;0;1488;1;0;2;0;2;1;0;6;0;1;2;0;2004;2;2;506;0;0;0;168;50;0;0;0;0;NA;NA;NA;0;3;2010;0;0;
1497;160;3;39;3515;0;1;0;0;0;0;0;5;0;0;3;0;7;5;2004;2004;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;840;840;0;0;0;0;840;840;0;1680;0;0;2;1;2;1;0;3;0;0;NA;0;2004;0;2;588;0;0;0;0;111;0;0;0;0;NA;NA;NA;0;1;2010;0;0;
1498;160;3;30;3215;0;1;0;0;0;0;0;5;0;0;3;0;7;5;2004;2004;0;0;1;1;0;120;0;0;0;0;0;3;0;280;0;0;320;600;0;0;0;0;600;600;0;1200;0;0;2;1;2;1;0;4;0;0;NA;1;2004;0;2;480;0;0;0;0;172;0;0;0;0;NA;NA;NA;0;4;2010;3;0;
1499;160;3;24;2544;0;1;0;0;0;0;0;5;0;0;4;0;7;5;2004;2005;0;0;1;1;1;0;0;0;0;0;0;0;0;368;3;42;190;600;0;0;0;0;600;600;0;1200;1;0;2;1;2;1;0;4;0;0;NA;1;2004;0;2;480;0;0;0;0;172;0;0;0;0;NA;NA;NA;0;2;2010;0;0;
1500;160;3;24;2544;0;1;0;0;0;0;0;5;0;0;4;0;6;5;2005;2005;0;0;0;0;0;216;0;0;0;0;0;0;0;376;0;0;224;600;0;0;0;0;600;636;0;1236;1;0;2;1;2;1;0;4;0;0;NA;1;2005;0;2;480;0;0;0;0;166;0;0;0;0;NA;NA;NA;0;5;2010;0;0;
1501;160;3;NA;2980;0;NA;0;0;0;2;0;5;0;0;3;0;6;5;2000;2000;0;0;1;1;0;1159;0;0;0;0;0;0;0;466;0;0;290;756;0;0;0;0;756;756;0;1512;1;0;2;1;2;1;0;5;0;0;NA;1;2000;1;2;440;0;0;0;0;32;0;0;0;0;NA;NA;NA;0;5;2010;0;0;
1502;160;3;NA;2403;0;NA;1;0;0;1;0;5;0;0;3;0;7;5;2003;2003;0;0;0;0;1;0;0;0;0;0;0;0;0;244;0;0;286;530;0;0;0;0;530;550;0;1080;0;0;2;1;2;1;0;4;0;0;NA;0;2003;0;2;496;0;0;0;0;50;0;0;0;0;NA;NA;NA;0;6;2010;0;0;
1503;20;3;57;12853;0;1;1;0;0;0;0;5;0;0;0;1;8;5;2010;2010;0;0;6;6;1;0;0;0;0;2;4;0;0;1032;0;0;610;1642;0;0;0;0;1418;0;0;1418;1;0;1;1;1;1;0;6;0;1;2;0;2010;0;3;852;0;0;0;160;192;0;224;0;0;NA;NA;NA;0;4;2010;1;2;
1504;60;3;68;7379;0;NA;1;0;0;0;0;5;0;0;0;0;8;5;2000;2000;0;0;0;0;1;0;0;0;0;0;0;0;0;484;0;0;491;975;0;0;0;0;975;873;0;1848;1;0;2;1;3;1;0;7;0;1;1;0;2000;0;2;592;0;0;0;280;184;0;0;0;0;NA;NA;NA;0;4;2010;0;0;
1505;20;3;80;8000;0;NA;0;0;0;0;0;5;0;0;0;1;7;5;2002;2002;0;0;0;0;1;0;0;0;0;0;0;0;0;833;0;0;659;1492;0;0;0;0;1492;0;0;1492;1;0;2;0;3;1;0;6;0;1;2;0;2002;0;2;596;0;0;0;277;137;0;0;0;0;NA;NA;NA;0;4;2010;0;0;
1506;20;0;NA;10456;0;NA;1;0;0;0;0;6;0;0;0;1;6;6;1967;1967;1;0;3;3;0;120;1;0;1;1;0;0;0;506;0;0;1323;1829;0;1;0;0;1829;0;0;1829;1;0;2;0;4;1;1;8;0;0;NA;0;1967;0;2;535;0;0;0;0;76;0;0;0;0;NA;NA;NA;0;5;2010;0;0;
1507;60;0;80;10791;0;NA;0;0;0;0;0;6;0;0;0;0;6;5;1993;1993;0;0;1;1;1;0;1;0;0;0;0;2;0;1137;0;0;143;1280;0;0;0;0;1280;1215;0;2495;1;0;2;1;4;1;0;9;0;1;1;0;1993;1;2;660;0;0;0;224;32;0;0;0;0;NA;NA;NA;0;3;2010;0;0;
1508;50;0;NA;18837;0;NA;1;0;0;0;0;6;0;0;0;2;6;5;1978;1978;0;0;1;1;1;0;1;0;0;0;0;2;1;687;5;46;491;1224;0;2;0;0;1287;604;0;1891;0;1;3;0;3;1;1;7;0;1;1;0;1978;0;2;678;0;0;0;0;69;0;0;0;0;NA;NA;NA;0;4;2010;0;0;
1509;60;0;80;9600;0;NA;0;0;0;0;0;6;0;0;0;0;6;6;1971;1971;0;0;1;1;1;0;1;0;1;1;0;0;1;329;0;0;386;715;0;2;0;0;930;715;0;1645;0;0;1;2;4;1;1;7;0;0;NA;0;1971;0;2;441;0;0;0;0;78;0;0;0;0;NA;2;NA;0;6;2010;0;0;
1510;20;0;80;9600;0;NA;0;0;0;0;0;11;0;0;0;1;5;5;1966;1966;1;0;0;0;0;172;1;0;1;1;0;0;3;698;0;0;534;1232;0;2;0;0;1232;0;0;1232;1;0;1;1;3;1;1;6;0;0;NA;0;1966;0;2;490;0;0;0;0;224;0;0;0;0;NA;NA;NA;0;4;2010;0;0;
1511;20;0;90;9900;0;NA;0;0;0;2;0;11;0;0;0;1;5;5;1966;1966;1;0;3;3;1;0;1;0;0;0;0;0;4;1059;0;0;150;1209;0;1;0;0;1209;0;0;1209;1;0;1;0;3;1;1;6;0;0;NA;0;1966;0;2;504;0;0;0;0;0;120;0;0;0;NA;NA;NA;0;4;2010;3;0;
1512;20;0;88;9680;0;NA;0;0;0;0;0;11;0;0;0;1;5;6;1967;1967;0;0;2;4;0;268;1;0;1;1;0;0;4;1010;0;0;500;1510;0;0;0;0;1510;0;0;1510;1;0;2;0;3;1;0;6;0;0;NA;0;1967;0;2;517;0;0;0;0;40;0;0;204;0;NA;3;NA;0;4;2010;0;0;
1513;80;0;NA;10600;0;1;1;0;0;0;0;11;0;0;0;5;6;5;1964;1964;0;0;3;3;1;0;1;0;1;1;0;0;2;0;0;0;533;533;0;2;0;0;1131;644;0;1775;0;0;2;0;3;1;1;8;0;0;NA;0;1964;1;2;480;0;0;0;0;172;0;0;0;0;NA;NA;NA;0;5;2010;2;5;
1514;90;0;98;13260;0;NA;1;0;0;0;0;11;0;0;2;1;5;6;1962;2001;1;0;3;3;0;144;1;0;1;1;0;0;4;1500;0;0;228;1728;0;2;0;0;1728;0;0;1728;2;0;2;0;6;2;1;10;0;0;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0;0;NA;NA;NA;0;1;2010;8;1;
1515;50;0;68;9724;0;NA;0;0;0;0;0;11;0;0;0;2;5;7;1952;2002;0;0;1;1;0;265;0;0;1;1;0;0;6;670;0;0;470;1140;0;1;0;0;1929;532;0;2461;0;0;2;0;3;1;1;7;3;2;2;1;1994;1;2;400;0;0;0;0;0;0;0;0;0;NA;2;NA;0;3;2010;0;0;
1516;50;0;120;17360;0;NA;0;0;0;2;0;11;3;0;0;2;6;6;1949;1950;0;0;1;1;2;340;1;1;1;1;0;0;3;300;0;0;482;782;0;2;0;0;1019;537;0;1556;0;0;2;0;3;1;1;6;0;1;2;0;1949;1;2;470;0;0;0;0;0;150;0;0;0;NA;NA;NA;0;1;2010;0;0;
1517;85;0;75;11380;0;NA;1;0;0;0;0;11;0;0;0;4;6;8;1966;2008;0;0;3;3;0;216;1;0;1;1;0;1;0;944;0;0;136;1080;0;1;0;0;1128;0;0;1128;1;0;1;0;2;1;0;5;0;1;2;0;1966;1;1;315;0;0;0;238;0;0;0;0;0;NA;NA;1;1500;1;2010;0;0;
1518;90;0;70;8267;0;NA;0;0;0;2;0;11;1;0;2;1;5;5;1958;1958;0;0;3;3;1;0;1;0;1;1;0;0;2;0;0;0;1604;1604;0;2;0;0;1604;0;0;1604;0;0;2;0;4;2;1;8;0;0;NA;0;1958;1;2;576;0;0;0;42;0;0;0;0;0;NA;NA;NA;0;3;2010;0;0;
1519;20;0;70;8197;0;NA;0;0;0;0;0;11;0;0;0;1;7;5;2003;2009;0;0;0;0;0;506;0;0;0;0;0;0;0;1188;0;0;292;1480;0;0;0;0;1480;0;0;1480;1;0;2;0;3;1;0;7;0;0;NA;0;2003;0;2;620;0;0;0;252;73;0;0;0;0;NA;1;1;300;2;2010;0;0;
